Unnamed: 0,x_index_info,x_index_unlabeled,pred,y_unlabeled,std,pred-std,pred+std,absolute_deviation
16,Imidazole-tBu-Ph,466,20.084585189819336,15.85843272,2.500657081604004,17.583927154541016,22.585243225097656,4.226152469819336
4997,0-H-CF3,5447,-21.631147384643555,-22.76,0.2917408645153045,-21.922887802124023,-21.33940696716309,1.1288526153564469
623,N(CF3)H2-Ph-SiMe3,1073,13.629125595092772,16.07555118,3.538958072662353,10.090167999267578,17.16808319091797,2.44642558490723
2894,NH2C6F5-Ph-tBu,3344,4.984479904174805,4.59713826,3.433049201965332,1.5514307022094729,8.417529106140137,0.3873416441748043
800,NH2C6F5-Ph-PMe2,1250,11.657029151916504,9.25702752,3.419804573059082,8.237224578857422,15.076833724975586,2.4000016319165045
