Unnamed: 0,x_index_info,x_index_unlabeled,pred,y_unlabeled,std,pred-std,pred+std,absolute_deviation
232,Piperidine-C4H3S-Ph,683,29.74613571166992,30.5948775600608,3.391089677810669,26.35504531860352,33.13722610473633,0.8487418483908833
4992,0-H-SiMe3,5446,-25.6522274017334,-22.3,1.032592535018921,-26.6848201751709,-24.6196346282959,3.3522274017333977
110,N(CF3)H2-C6F5-SiMe3,561,30.48651885986328,18.88993353,8.412434577941895,22.074085235595703,38.89895248413086,11.59658532986328
94,N(CF3)H2-C6F5-CH2SiMe3,545,30.239490509033203,13.87801116,8.354750633239746,21.88473892211914,38.59424209594727,16.361479349033203
88,N(CF3)H2-C6F5-PMe2,539,30.242456436157227,15.99209235,8.347944259643555,21.894512176513672,38.59040069580078,14.250364086157226
