query_indices,std_2nd,pred_2nd
450.0,0.2685568630695343,-8.485072135925293
451.0,0.3794340491294861,-15.258222579956055
452.0,0.37429049611091614,7.181650161743164
453.0,0.5027321577072144,8.25478458404541
454.0,1.321588397026062,2.340557813644409
455.0,0.4246322214603424,8.023161888122559
456.0,1.0455433130264282,-1.0931299924850464
457.0,0.352007657289505,3.4245691299438477
458.0,2.9245176315307617,7.711647987365723
459.0,3.6995961666107178,26.26062774658203
460.0,3.6995961666107178,26.26062774658203
461.0,1.118026852607727,16.996118545532227
462.0,1.118026852607727,16.996118545532227
463.0,2.8755483627319336,26.290857315063477
464.0,2.8755483627319336,26.290857315063477
465.0,0.06676429510116577,15.88359260559082
467.0,0.06676429510116577,15.88359260559082
468.0,0.8222877979278564,13.783681869506836
469.0,1.862121343612671,9.605437278747559
470.0,1.8554614782333374,9.602594375610352
471.0,1.8554614782333374,9.602594375610352
472.0,1.5326086282730103,6.735842227935791
473.0,3.7137291431427,25.948244094848633
474.0,0.3925512135028839,15.654091835021973
475.0,0.626869797706604,15.406410217285156
476.0,0.626869797706604,15.406410217285156
477.0,0.626869797706604,15.406410217285156
478.0,0.626869797706604,15.406410217285156
479.0,0.626869797706604,15.406410217285156
480.0,0.626869797706604,15.406410217285156
481.0,0.6312319040298462,15.369976997375488
482.0,0.6312319040298462,15.369976997375488
483.0,0.6312319040298462,15.369976997375488
484.0,3.5107295513153076,25.483497619628906
485.0,1.0939780473709106,15.592565536499023
486.0,1.232243537902832,6.549961090087891
487.0,0.13396385312080383,14.878579139709473
488.0,0.13396385312080383,14.878579139709473
489.0,0.1343603879213333,14.87777328491211
490.0,0.15362434089183807,14.829497337341309
491.0,0.15394695103168488,14.828690528869629
492.0,1.1856870651245117,6.386051654815674
493.0,1.0506309270858765,15.416184425354004
494.0,1.8687771558761597,4.3192949295043945
495.0,1.8687771558761597,4.3192949295043945
496.0,1.1541749238967896,10.529544830322266
497.0,1.1541749238967896,10.529544830322266
498.0,3.366990089416504,24.52456283569336
499.0,1.8810513019561768,12.167628288269043
500.0,3.3189656734466553,24.341333389282227
501.0,0.21022813022136688,14.287032127380371
502.0,3.520570993423462,29.539392471313477
503.0,3.497189521789551,29.58769989013672
504.0,1.5262386798858643,16.3137264251709
505.0,0.28403496742248535,14.20292854309082
506.0,1.5938555002212524,16.193016052246094
507.0,2.826256036758423,12.572378158569336
508.0,1.9034723043441772,9.219244003295898
509.0,1.8379108905792236,12.08215618133545
510.0,1.5935840606689453,16.194185256958008
511.0,1.4537079334259033,18.172168731689453
512.0,3.555842876434326,24.385202407836914
513.0,3.555842876434326,24.385202407836914
514.0,3.7893922328948975,24.572998046875
515.0,3.785526752471924,24.575883865356445
516.0,3.3209948539733887,28.220802307128906
517.0,3.322052001953125,28.216047286987305
518.0,3.7834975719451904,24.572046279907227
519.0,2.4057555198669434,14.114091873168945
520.0,2.4057555198669434,14.114091873168945
521.0,1.6030791997909546,13.852795600891113
522.0,1.6152852773666382,13.94357681274414
523.0,1.2560473680496216,9.999226570129395
524.0,1.2560473680496216,9.999226570129395
525.0,1.8712592124938965,3.484504461288452
526.0,1.8712592124938965,3.484504461288452
527.0,3.522735118865967,28.110395431518555
528.0,3.522735118865967,28.110395431518555
529.0,3.495534658432007,28.18694496154785
530.0,3.495534658432007,28.18694496154785
531.0,1.476397156715393,8.19430923461914
532.0,1.3475863933563232,15.837388038635254
533.0,3.2326807975769043,26.640607833862305
534.0,1.4650071859359741,7.889763355255127
535.0,1.2587568759918213,15.56711196899414
536.0,1.4587852954864502,7.88978385925293
537.0,0.6412415504455566,15.323904037475586
538.0,0.6412415504455566,15.323904037475586
539.0,8.347944259643555,30.242456436157227
540.0,1.261446475982666,15.5753173828125
541.0,1.9536161422729492,7.973341464996338
542.0,1.9536161422729492,7.973341464996338
543.0,1.5793342590332031,16.760700225830078
544.0,1.5793342590332031,16.760700225830078
545.0,8.354750633239746,30.239490509033203
546.0,3.1650919914245605,26.192983627319336
547.0,0.31994330883026123,14.317704200744629
548.0,0.3239400088787079,14.312762260437012
549.0,3.171757936477661,26.192476272583008
550.0,2.9124982357025146,26.527996063232422
551.0,2.7720351219177246,7.241383075714111
552.0,1.528300166130066,13.806931495666504
553.0,1.5543887615203857,13.863513946533203
554.0,0.15559159219264984,14.619377136230469
555.0,0.15559159219264984,14.619377136230469
556.0,0.15559159219264984,14.619377136230469
557.0,0.1578543782234192,14.604605674743652
558.0,0.1578543782234192,14.604605674743652
559.0,0.10583063960075378,13.652673721313477
560.0,0.10849499702453613,13.646328926086426
561.0,8.412434577941895,30.48651885986328
562.0,0.8809437155723572,14.723038673400879
563.0,0.8809437155723572,14.723038673400879
564.0,0.8809437155723572,14.723038673400879
565.0,0.8809437155723572,14.723038673400879
566.0,0.8809437155723572,14.723038673400879
567.0,0.8809437155723572,14.723038673400879
568.0,3.6976001262664795,24.745037078857422
569.0,3.7008230686187744,24.76691436767578
570.0,3.0434906482696533,27.983966827392578
571.0,3.547792673110962,24.24520492553711
572.0,3.698338031768799,24.748374938964844
573.0,3.0506231784820557,27.968008041381836
574.0,1.155348777770996,13.706290245056152
575.0,1.212764859199524,4.82307243347168
576.0,0.9818880558013916,6.019996166229248
577.0,2.4361207485198975,9.418209075927734
578.0,1.0830903053283691,17.18603515625
579.0,2.8061459064483643,25.40679359436035
580.0,1.88625967502594,17.60010528564453
581.0,2.1839873790740967,6.887903213500977
582.0,3.697767972946167,24.748743057250977
583.0,1.9059967994689941,15.65013313293457
584.0,1.9179456233978271,5.034885883331299
585.0,0.2874494194984436,13.800366401672363
586.0,0.291477769613266,13.787652969360352
587.0,3.419541120529175,26.11371612548828
588.0,3.4188129901885986,26.115869522094727
589.0,0.6439041495323181,14.249212265014648
590.0,0.6439041495323181,14.249212265014648
591.0,1.386037826538086,10.910299301147461
592.0,0.6442017555236816,14.248405456542969
593.0,0.6442017555236816,14.248405456542969
594.0,1.153578281402588,16.18154525756836
595.0,0.42152756452560425,13.782563209533691
596.0,0.42152756452560425,13.782563209533691
597.0,0.4274856746196747,13.767561912536621
598.0,0.7265962362289429,11.210184097290039
599.0,0.7265962362289429,11.210184097290039
600.0,0.20004215836524963,13.753551483154297
601.0,0.7294692397117615,11.190159797668457
602.0,0.19880561530590057,13.732983589172363
603.0,3.382134437561035,26.106538772583008
604.0,3.476923942565918,25.179298400878906
605.0,3.4773406982421875,25.180253982543945
606.0,3.4801766872406006,25.18747329711914
607.0,0.7011784315109253,11.294717788696289
608.0,0.7011784315109253,11.294717788696289
609.0,0.7036157846450806,11.27469253540039
610.0,3.359546184539795,22.631141662597656
611.0,0.7018091678619385,11.282933235168457
612.0,0.7018091678619385,11.282933235168457
613.0,0.7042410373687744,11.262906074523926
614.0,0.8874096274375916,14.486152648925781
615.0,0.8870403170585632,14.486332893371582
616.0,7.476492881774902,25.483966827392578
617.0,8.127309799194336,27.908889770507812
618.0,1.6379696130752563,13.613774299621582
619.0,1.5276048183441162,13.201796531677246
620.0,1.5239983797073364,13.261853218078613
621.0,2.180530548095703,7.352506637573242
622.0,2.076199769973755,6.937528133392334
623.0,2.075887680053711,7.000301361083984
624.0,8.055708885192871,27.287883758544922
625.0,2.873605489730835,25.33501434326172
626.0,3.2331137657165527,22.734214782714844
627.0,6.968852996826172,25.56827163696289
628.0,0.959926187992096,18.161819458007812
629.0,0.960070788860321,18.163972854614258
630.0,0.963192343711853,6.581357479095459
631.0,0.9627726078033447,6.583510875701904
632.0,3.465991497039795,25.999101638793945
633.0,3.4651949405670166,26.000381469726562
634.0,2.957583427429199,25.724435806274414
635.0,1.7922838926315308,4.882250785827637
636.0,1.3468796014785767,11.324201583862305
637.0,3.456427812576294,25.949172973632812
638.0,3.4556357860565186,25.950450897216797
639.0,1.3438655138015747,10.42588996887207
640.0,1.811296820640564,4.087944507598877
641.0,3.599586009979248,23.713420867919922
642.0,3.602637767791748,23.723386764526367
643.0,2.824838399887085,25.035961151123047
644.0,3.3368911743164062,26.266740798950195
645.0,3.093904495239258,29.2137508392334
646.0,3.5773258209228516,26.50006103515625
647.0,3.590808153152466,26.492616653442383
648.0,1.0164629220962524,6.582387924194336
649.0,0.9846872091293335,18.151397705078125
650.0,1.8781368732452393,3.936655044555664
651.0,3.5774238109588623,26.49909019470215
652.0,1.2548432350158691,13.690218925476074
653.0,1.2548432350158691,13.690218925476074
654.0,1.2548432350158691,13.690218925476074
655.0,1.2548432350158691,13.690218925476074
656.0,1.2548432350158691,13.690218925476074
657.0,1.2548432350158691,13.690218925476074
658.0,0.12087374925613403,12.592792510986328
659.0,0.12488767504692078,12.585505485534668
660.0,0.3196942210197449,13.217436790466309
661.0,0.6764720678329468,11.8871431350708
662.0,0.6765362024307251,11.88929557800293
663.0,0.6765362024307251,11.88929557800293
664.0,1.3692131042480469,9.841582298278809
665.0,0.8893883228302002,13.412795066833496
666.0,0.8890634775161743,13.413198471069336
667.0,0.8896408081054688,13.41199016571045
668.0,0.8893163204193115,13.412392616271973
669.0,8.131731033325195,27.014297485351562
670.0,1.1689425706863403,14.63486099243164
671.0,2.3185031414031982,7.0964226722717285
672.0,1.3646705150604248,6.734025478363037
673.0,3.3474302291870117,23.001819610595703
674.0,3.5000479221343994,24.670753479003906
675.0,3.4352009296417236,27.07645034790039
676.0,3.4352009296417236,27.07645034790039
677.0,3.4343068599700928,27.016347885131836
678.0,3.4343068599700928,27.016347885131836
679.0,3.4343068599700928,27.016347885131836
680.0,3.4343068599700928,27.016347885131836
681.0,3.489790678024292,24.620195388793945
682.0,2.8928310871124268,26.368928909301758
683.0,3.391089677810669,29.746135711669922
684.0,3.9564647674560547,25.793560028076172
685.0,0.6433390378952026,13.82328987121582
686.0,0.6433390378952026,13.82328987121582
687.0,0.13214169442653656,13.975942611694336
688.0,0.13214169442653656,13.975942611694336
689.0,0.13214169442653656,13.975942611694336
690.0,0.28023892641067505,12.528942108154297
691.0,3.2785775661468506,25.462526321411133
692.0,2.0927295684814453,12.513248443603516
693.0,0.19219078123569489,13.851532936096191
694.0,0.19219078123569489,13.851532936096191
695.0,3.2864720821380615,25.462020874023438
696.0,3.6447973251342773,27.164783477783203
697.0,1.8391554355621338,12.697220802307129
698.0,2.38087797164917,13.484074592590332
699.0,1.3696070909500122,10.229299545288086
700.0,1.7740625143051147,3.852858304977417
701.0,2.899052143096924,24.8820743560791
702.0,2.899052143096924,24.8820743560791
703.0,1.3831969499588013,6.189487457275391
704.0,1.384027361869812,11.968749046325684
705.0,1.3918019533157349,11.922311782836914
706.0,1.1698362827301025,14.065583229064941
707.0,8.089603424072266,26.725107192993164
708.0,0.6166628003120422,14.079345703125
709.0,0.6166628003120422,14.079345703125
710.0,0.6166628003120422,14.079345703125
711.0,0.6166628003120422,14.079345703125
712.0,2.0663838386535645,5.719954013824463
713.0,2.086347818374634,5.670798301696777
714.0,1.3748759031295776,6.189505100250244
715.0,1.1690267324447632,14.073787689208984
716.0,0.603500247001648,13.160572052001953
717.0,0.603500247001648,13.160572052001953
718.0,3.0831148624420166,25.945459365844727
719.0,3.798874855041504,21.478178024291992
720.0,3.369288921356201,25.472864151000977
721.0,3.7984321117401123,21.47677230834961
722.0,3.6593260765075684,23.601097106933594
723.0,2.707315444946289,9.982810020446777
724.0,1.782759666442871,3.746819257736206
