query_indices,std_1st,pred_1st
537.0,1.085024118423462,14.436797142028809
538.0,1.085024118423462,14.436797142028809
539.0,1.8349953889846802,13.791749000549316
540.0,1.8597064018249512,14.605477333068848
541.0,1.761255145072937,8.79386043548584
542.0,1.761255145072937,8.79386043548584
543.0,1.7811734676361084,17.214733123779297
544.0,1.7811734676361084,17.214733123779297
545.0,1.8253828287124634,13.778987884521484
546.0,2.648761034011841,15.418781280517578
547.0,0.24810925126075745,14.130895614624023
548.0,0.2549991011619568,14.107090950012207
549.0,2.6412861347198486,15.422069549560547
550.0,2.7044615745544434,15.666010856628418
551.0,2.0551974773406982,12.934221267700195
552.0,1.7599773406982422,12.567665100097656
553.0,1.761321783065796,12.565265655517578
554.0,0.16537673771381378,14.561507225036621
555.0,0.16537673771381378,14.561507225036621
556.0,0.16537673771381378,14.561507225036621
557.0,0.17958597838878632,14.52597427368164
558.0,0.17958597838878632,14.52597427368164
559.0,0.10551166534423828,13.650062561035156
560.0,0.1186339259147644,13.625531196594238
561.0,1.7967385053634644,13.722951889038086
562.0,1.2381705045700073,14.3949613571167
563.0,1.2381705045700073,14.3949613571167
564.0,1.238172173500061,14.395317077636719
565.0,1.2381705045700073,14.3949613571167
566.0,1.2381705045700073,14.3949613571167
567.0,1.238172173500061,14.395317077636719
568.0,2.8140201568603516,12.401680946350098
569.0,2.8267853260040283,12.389324188232422
570.0,2.7796082496643066,16.648794174194336
571.0,2.716855525970459,13.192917823791504
572.0,2.818781852722168,12.385193824768066
573.0,2.7720460891723633,16.644550323486328
574.0,1.2557882070541382,13.129276275634766
575.0,1.2534466981887817,5.5633440017700195
576.0,0.9493170976638794,6.002501010894775
577.0,2.1468558311462402,10.37906265258789
578.0,1.3336186408996582,15.257223129272461
579.0,2.7336337566375732,15.084892272949219
580.0,1.9724916219711304,17.78280258178711
581.0,1.9580256938934326,7.333555221557617
582.0,2.818702459335327,12.387402534484863
583.0,1.8370603322982788,15.798867225646973
584.0,1.9778847694396973,5.6926045417785645
585.0,0.2919613718986511,13.770661354064941
586.0,0.30532339215278625,13.73310661315918
587.0,2.5847342014312744,15.778255462646484
588.0,2.5847342014312744,15.778255462646484
589.0,1.0648497343063354,13.457695007324219
590.0,1.0648497343063354,13.457695007324219
591.0,1.611093521118164,10.116618156433105
592.0,1.0692811012268066,13.453516960144043
593.0,1.0692811012268066,13.453516960144043
594.0,1.179754614830017,15.528292655944824
595.0,0.34414827823638916,13.898508071899414
596.0,0.34414827823638916,13.898508071899414
597.0,0.348331093788147,13.861466407775879
598.0,0.7433938980102539,11.292583465576172
599.0,0.7433938980102539,11.292583465576172
600.0,0.21889051795005798,13.854663848876953
601.0,0.745428740978241,11.247888565063477
602.0,0.22825023531913757,13.809853553771973
603.0,2.628753185272217,15.766942024230957
604.0,2.7397212982177734,14.289348602294922
605.0,2.7397212982177734,14.289348602294922
606.0,2.7380173206329346,14.290794372558594
607.0,0.7122209072113037,11.363486289978027
608.0,0.7122209072113037,11.363486289978027
609.0,0.7152469158172607,11.318755149841309
610.0,2.5626373291015625,12.18787956237793
611.0,0.713638424873352,11.3279447555542
612.0,0.713638424873352,11.3279447555542
613.0,0.7171319127082825,11.28393840789795
614.0,1.2350430488586426,13.743882179260254
615.0,1.2350256443023682,13.744682312011719
616.0,1.9270038604736328,13.668039321899414
617.0,1.884903907775879,13.623283386230469
618.0,2.468282461166382,15.017036437988281
619.0,2.460362434387207,15.032565116882324
620.0,2.460362434387207,15.032565116882324
621.0,2.6981148719787598,8.174891471862793
622.0,2.6930205821990967,8.181632995605469
623.0,2.6930205821990967,8.181632995605469
624.0,1.8608556985855103,13.192133903503418
625.0,2.7200160026550293,14.580216407775879
626.0,2.968488931655884,12.546813011169434
627.0,1.8885493278503418,13.33620834350586
628.0,1.4127494096755981,17.97280502319336
629.0,1.4138339757919312,17.97360610961914
630.0,1.1081067323684692,7.896279811859131
631.0,1.1084359884262085,7.897080898284912
632.0,2.8826804161071777,15.255622863769531
633.0,2.8658862113952637,15.276074409484863
634.0,2.73317551612854,14.522608757019043
635.0,1.7890822887420654,5.118825435638428
636.0,1.4651625156402588,10.343283653259277
637.0,2.8728532791137695,15.219377517700195
638.0,2.856264114379883,15.239829063415527
639.0,1.4132827520370483,9.671157836914062
640.0,1.7923160791397095,5.13914680480957
641.0,2.7978456020355225,13.01418685913086
642.0,2.7962162494659424,13.015633583068848
643.0,2.7512929439544678,14.139293670654297
644.0,2.697072744369507,14.639679908752441
645.0,2.7846951484680176,17.40038299560547
646.0,3.0234150886535645,14.391562461853027
647.0,3.044483184814453,14.297847747802734
648.0,1.2428356409072876,7.89744758605957
649.0,1.495232105255127,17.97279167175293
650.0,1.977386236190796,4.65966272354126
651.0,3.0228617191314697,14.3905668258667
652.0,1.3684110641479492,13.589395523071289
653.0,1.3684110641479492,13.589395523071289
654.0,1.3684364557266235,13.589749336242676
655.0,1.3684110641479492,13.589395523071289
656.0,1.3684110641479492,13.589395523071289
657.0,1.3684364557266235,13.589749336242676
658.0,0.14349663257598877,12.540265083312988
659.0,0.15178608894348145,12.515355110168457
660.0,0.2805040776729584,12.860346794128418
661.0,0.7164934277534485,13.828472137451172
662.0,0.7170822620391846,13.829272270202637
663.0,0.7170822620391846,13.829272270202637
664.0,1.638684868812561,9.124634742736816
665.0,1.1897138357162476,12.757822036743164
666.0,1.189902901649475,12.7582426071167
667.0,1.1939901113510132,12.753644943237305
668.0,1.194179892539978,12.75406265258789
669.0,1.886941909790039,12.515933990478516
670.0,1.8945804834365845,13.698668479919434
671.0,1.9585132598876953,12.075996398925781
672.0,1.9416613578796387,6.719092845916748
673.0,2.9431474208831787,12.264884948730469
674.0,2.8383538722991943,14.32680892944336
675.0,3.260889768600464,14.6209077835083
676.0,3.260889768600464,14.6209077835083
677.0,3.2539989948272705,14.635601043701172
678.0,3.2539989948272705,14.635601043701172
679.0,3.2539989948272705,14.635601043701172
680.0,3.2539989948272705,14.635601043701172
681.0,2.8337793350219727,14.287528038024902
682.0,3.1555542945861816,18.152177810668945
683.0,2.3660874366760254,19.376934051513672
684.0,2.5877299308776855,14.948080062866211
685.0,1.1636488437652588,12.7776517868042
686.0,1.1636488437652588,12.7776517868042
687.0,0.11354973167181015,13.944957733154297
688.0,0.11354973167181015,13.944957733154297
689.0,0.11354973167181015,13.944957733154297
690.0,0.22481654584407806,12.537090301513672
691.0,2.737788677215576,13.896780967712402
692.0,2.3504629135131836,15.332806587219238
693.0,0.21095500886440277,13.755684852600098
694.0,0.21095500886440277,13.755684852600098
695.0,2.732633113861084,13.899033546447754
696.0,2.568734645843506,17.076705932617188
697.0,1.635698914527893,14.116079330444336
698.0,2.455537796020508,12.262084007263184
699.0,1.4257771968841553,8.824195861816406
700.0,1.782291293144226,4.254260063171387
701.0,2.774672746658325,13.87707233428955
702.0,2.774672746658325,13.87707233428955
703.0,1.9328428506851196,6.175633430480957
704.0,2.468186616897583,13.87000846862793
705.0,2.468186616897583,13.87000846862793
706.0,1.9201853275299072,13.063590049743652
707.0,1.8806852102279663,12.29448127746582
708.0,1.064241886138916,13.262703895568848
709.0,1.064241886138916,13.262703895568848
710.0,1.064241886138916,13.262703895568848
711.0,1.064241886138916,13.262703895568848
712.0,2.7252137660980225,6.931822299957275
713.0,2.7252137660980225,6.931822299957275
714.0,1.9386448860168457,6.186668872833252
715.0,1.9185374975204468,13.089471817016602
716.0,1.1768471002578735,12.302142143249512
717.0,1.1768471002578735,12.302142143249512
718.0,2.7778825759887695,14.321096420288086
719.0,2.579554557800293,9.414738655090332
720.0,2.6864593029022217,13.955948829650879
721.0,2.5789451599121094,9.417096138000488
722.0,2.7098960876464844,11.782997131347656
723.0,1.7618587017059326,12.09543228149414
724.0,1.8316417932510376,4.100202560424805
725.0,1.8316417932510376,4.100202560424805
726.0,1.892323613166809,11.130793571472168
727.0,1.7664247751235962,12.093608856201172
728.0,1.538148283958435,9.471809387207031
729.0,1.5104719400405884,17.777896881103516
730.0,2.4840683937072754,12.729229927062988
731.0,1.508934736251831,8.844134330749512
732.0,1.508934736251831,8.844134330749512
733.0,1.2100588083267212,12.425559043884277
734.0,1.2100588083267212,12.425559043884277
735.0,1.514798879623413,12.304296493530273
736.0,2.664079189300537,9.725676536560059
737.0,2.600740432739258,13.134391784667969
738.0,1.6330201625823975,14.243585586547852
739.0,1.6330201625823975,14.243585586547852
740.0,2.663043260574341,9.840267181396484
741.0,0.46663087606430054,12.171191215515137
742.0,0.46663087606430054,12.171191215515137
743.0,0.4669709801673889,12.103551864624023
744.0,2.775829553604126,13.745111465454102
745.0,1.0871548652648926,12.605937957763672
746.0,1.0871548652648926,12.605937957763672
747.0,3.335066795349121,18.929176330566406
748.0,3.020022392272949,12.790884017944336
749.0,1.5556741952896118,14.945337295532227
750.0,3.049264669418335,9.778304100036621
751.0,2.213650703430176,16.085111618041992
752.0,1.5603303909301758,15.032012939453125
753.0,2.21758770942688,16.11363983154297
754.0,1.2782009840011597,10.007558822631836
755.0,1.1322269439697266,12.502963066101074
756.0,1.2782009840011597,10.007558822631836
757.0,1.1322269439697266,12.502963066101074
758.0,0.4371486008167267,13.217899322509766
759.0,0.4371486008167267,13.217899322509766
760.0,0.4488145709037781,13.170492172241211
761.0,2.4847419261932373,7.280923843383789
762.0,2.4862751960754395,7.313549995422363
763.0,0.4254691004753113,13.167695045471191
764.0,0.4254691004753113,13.167695045471191
765.0,0.43646013736724854,13.120351791381836
766.0,0.6382612586021423,11.872491836547852
767.0,2.775969982147217,13.648382186889648
768.0,1.2655062675476074,10.078462600708008
769.0,1.2655062675476074,10.078462600708008
770.0,0.7002359628677368,11.509140968322754
771.0,1.2565091848373413,10.042920112609863
772.0,1.2565091848373413,10.042920112609863
773.0,1.8432291746139526,10.642265319824219
774.0,1.845619797706604,10.641226768493652
775.0,1.4834233522415161,12.354351997375488
776.0,1.4833749532699585,12.355152130126953
777.0,1.4833749532699585,12.355152130126953
778.0,0.8706893920898438,4.1139817237854
779.0,1.3318949937820435,13.980904579162598
780.0,1.6596825122833252,13.630231857299805
781.0,2.9738495349884033,13.014261245727539
782.0,0.5334832072257996,13.092508316040039
783.0,0.5334832072257996,13.092508316040039
784.0,0.5387306213378906,13.036053657531738
785.0,0.14022864401340485,13.469962120056152
786.0,0.14022864401340485,13.469962120056152
787.0,1.3196051120758057,12.05938720703125
788.0,1.3196051120758057,12.05938720703125
789.0,0.2094694972038269,13.298654556274414
790.0,0.46287059783935547,12.81879997253418
791.0,0.46287059783935547,12.81879997253418
792.0,0.4705162048339844,12.762099266052246
793.0,2.676645040512085,15.818877220153809
794.0,2.6811087131500244,12.38665771484375
795.0,1.8356822729110718,12.281818389892578
796.0,2.965315341949463,12.941946983337402
797.0,2.6801347732543945,12.383444786071777
798.0,2.835157871246338,13.471829414367676
799.0,1.5392488241195679,11.30548095703125
800.0,3.4015204906463623,17.916208267211914
801.0,0.15482662618160248,11.523699760437012
802.0,0.16268755495548248,11.493534088134766
803.0,0.8607062101364136,12.89463996887207
804.0,2.672727584838867,15.714672088623047
805.0,2.968512535095215,12.807547569274902
806.0,1.3221515417099,11.587843894958496
807.0,1.3221515417099,11.587843894958496
808.0,2.865966320037842,15.277332305908203
809.0,2.866027593612671,15.270777702331543
810.0,1.667272686958313,13.202875137329102
811.0,2.864853858947754,15.260354995727539
812.0,1.6060926914215088,11.503179550170898
813.0,2.8648760318756104,15.253800392150879
814.0,2.968339681625366,12.807860374450684
815.0,2.3679556846618652,14.020891189575195
816.0,2.3679556846618652,14.020891189575195
817.0,2.3782424926757812,14.113565444946289
818.0,2.3782424926757812,14.113565444946289
819.0,1.4629895687103271,12.133353233337402
820.0,1.988923192024231,3.3704090118408203
821.0,2.6472678184509277,5.614765644073486
822.0,2.6472678184509277,5.614765644073486
823.0,1.8074575662612915,11.952359199523926
824.0,2.660656213760376,5.707557201385498
825.0,2.660656213760376,5.707557201385498
826.0,2.8870279788970947,14.838153839111328
827.0,1.150625467300415,11.223990440368652
828.0,1.150625467300415,11.223990440368652
829.0,1.7235324382781982,8.295488357543945
830.0,2.887439489364624,14.831598281860352
831.0,2.7784202098846436,13.252115249633789
832.0,2.7029197216033936,11.888327598571777
833.0,0.3785615563392639,12.414687156677246
834.0,0.3785615563392639,12.414687156677246
835.0,0.380806028842926,12.365840911865234
836.0,1.7502673864364624,12.641341209411621
837.0,1.7502673864364624,12.641341209411621
838.0,1.2526979446411133,12.332109451293945
839.0,1.2526979446411133,12.332109451293945
840.0,1.252545714378357,12.332253456115723
841.0,1.252545714378357,12.332253456115723
842.0,1.7475619316101074,12.633569717407227
843.0,1.977926254272461,3.0057287216186523
844.0,1.3633474111557007,11.678065299987793
845.0,1.3633474111557007,11.678065299987793
846.0,1.6471766233444214,10.729633331298828
847.0,2.829092502593994,13.461886405944824
848.0,1.699836254119873,7.88472843170166
849.0,1.4817790985107422,8.620406150817871
850.0,2.007664442062378,2.907576560974121
851.0,2.8152060508728027,12.587411880493164
852.0,0.37033021450042725,12.266944885253906
853.0,0.37033021450042725,12.266944885253906
854.0,0.3751039206981659,12.217192649841309
855.0,1.730094313621521,7.7864990234375
856.0,2.856652021408081,12.955497741699219
857.0,1.9433481693267822,9.611200332641602
858.0,1.911980390548706,11.644384384155273
859.0,2.7820188999176025,11.913763046264648
860.0,2.7820188999176025,11.913763046264648
861.0,1.2777140140533447,11.735535621643066
862.0,1.2775743007659912,11.735679626464844
863.0,1.7166523933410645,12.643179893493652
864.0,1.7166523933410645,12.643179893493652
865.0,1.8252780437469482,3.179621696472168
866.0,0.1516479253768921,11.089900970458984
867.0,1.4801559448242188,9.173757553100586
868.0,1.392660140991211,11.633920669555664
869.0,1.4801559448242188,9.173757553100586
870.0,1.392660140991211,11.633920669555664
871.0,0.17418451607227325,11.032968521118164
872.0,1.5529088973999023,8.852745056152344
873.0,2.027222156524658,12.047228813171387
874.0,1.4729015827178955,9.244659423828125
875.0,1.4729015827178955,9.244659423828125
876.0,1.4689006805419922,9.209339141845703
877.0,1.4689006805419922,9.209339141845703
878.0,1.885077714920044,9.713040351867676
879.0,2.017545700073242,11.909392356872559
880.0,2.019728183746338,11.910194396972656
881.0,1.4667032957077026,10.996469497680664
882.0,2.828397750854492,14.453390121459961
883.0,2.828397750854492,14.453390121459961
884.0,0.8914379477500916,12.530119895935059
885.0,0.8914379477500916,12.530119895935059
886.0,0.8914379477500916,12.530119895935059
887.0,0.8914379477500916,12.530119895935059
888.0,2.8543975353240967,12.68983268737793
889.0,2.8543975353240967,12.68983268737793
890.0,2.7304298877716064,11.689536094665527
891.0,1.8919141292572021,9.640048027038574
892.0,2.569892644882202,11.788413047790527
893.0,2.726107358932495,11.954463958740234
894.0,2.7368695735931396,11.66651725769043
895.0,2.7368695735931396,11.66651725769043
896.0,2.834306001663208,14.107745170593262
897.0,1.591725468635559,7.659426212310791
898.0,1.8755548000335693,2.6804120540618896
899.0,2.6839711666107178,15.135396957397461
900.0,2.9366841316223145,12.148886680603027
901.0,2.1268301010131836,10.450139045715332
902.0,2.812026262283325,10.804888725280762
903.0,1.5965396165847778,9.795435905456543
904.0,1.7720524072647095,11.625018119812012
905.0,1.1152254343032837,10.881178855895996
906.0,1.1152254343032837,10.881178855895996
907.0,1.227328896522522,11.922114372253418
908.0,1.227328896522522,11.922114372253418
909.0,2.6721413135528564,12.290580749511719
910.0,1.2247488498687744,11.871906280517578
911.0,1.2247488498687744,11.871906280517578
912.0,1.3246527910232544,10.496772766113281
913.0,1.3246527910232544,10.496772766113281
914.0,1.9220781326293945,4.319858551025391
915.0,1.6303960084915161,13.53398323059082
916.0,1.891998529434204,2.722602605819702
917.0,0.4890402555465698,10.940913200378418
918.0,0.4890402555465698,10.940913200378418
919.0,0.49476632475852966,10.910070419311523
920.0,1.619564414024353,7.9438910484313965
921.0,0.24915820360183716,10.237839698791504
922.0,2.1032164096832275,7.243365287780762
923.0,2.1161837577819824,7.263817310333252
924.0,2.755871534347534,14.925992012023926
925.0,2.755871534347534,14.925992012023926
926.0,1.7490603923797607,14.152100563049316
927.0,1.7453582286834717,14.172554016113281
928.0,3.0166103839874268,11.893385887145996
929.0,3.0166103839874268,11.893385887145996
930.0,2.1056106090545654,7.204758167266846
931.0,2.1189398765563965,7.225210189819336
932.0,1.7499741315841675,14.124342918395996
933.0,1.746602177619934,14.144796371459961
934.0,2.7046566009521484,13.250483512878418
935.0,3.01639723777771,11.893698692321777
936.0,3.01639723777771,11.893698692321777
937.0,0.16020354628562927,11.664052963256836
938.0,0.17934389412403107,11.598186492919922
939.0,2.963766098022461,13.176286697387695
940.0,2.7452704906463623,13.517879486083984
941.0,1.2013163566589355,10.488677024841309
942.0,1.2013163566589355,10.488677024841309
943.0,2.9533843994140625,13.156023979187012
944.0,1.1261574029922485,11.789324760437012
945.0,1.1261574029922485,11.789324760437012
946.0,1.0863977670669556,11.521393775939941
947.0,1.0863977670669556,11.521393775939941
948.0,1.378642201423645,9.268497467041016
949.0,2.8722376823425293,14.409749984741211
950.0,2.8722376823425293,14.409749984741211
951.0,2.8722376823425293,14.409749984741211
952.0,2.8722376823425293,14.409749984741211
953.0,1.050065040588379,10.29621696472168
954.0,1.050065040588379,10.29621696472168
955.0,0.9294146299362183,5.9511613845825195
956.0,1.334385871887207,15.138138771057129
957.0,1.89954674243927,2.1388328075408936
958.0,1.89954674243927,2.1388328075408936
959.0,2.073866128921509,10.368249893188477
960.0,2.073866128921509,10.368249893188477
961.0,2.074378728866577,10.368605613708496
962.0,1.9259209632873535,4.2911882400512695
963.0,2.1204757690429688,8.519676208496094
964.0,0.8848099708557129,12.124646186828613
965.0,0.8848099708557129,12.124646186828613
966.0,1.057589054107666,6.352167129516602
967.0,1.3748825788497925,15.611144065856934
968.0,1.6286628246307373,13.482033729553223
969.0,1.738702654838562,16.35895538330078
970.0,1.8209285736083984,11.976426124572754
971.0,2.75104022026062,13.95077896118164
972.0,2.75104022026062,13.95077896118164
973.0,1.9347383975982666,4.296496391296387
974.0,2.128835439682007,8.524870872497559
975.0,1.6194010972976685,7.310894012451172
976.0,1.6194010972976685,7.310894012451172
977.0,2.415654420852661,14.774662971496582
978.0,2.415654420852661,14.774662971496582
979.0,2.4134745597839355,14.779428482055664
980.0,2.4134745597839355,14.779428482055664
981.0,2.4134745597839355,14.779428482055664
982.0,2.4134745597839355,14.779428482055664
983.0,1.6410762071609497,13.509461402893066
984.0,1.7472310066223145,16.38373565673828
985.0,2.702378749847412,13.139958381652832
986.0,1.814426064491272,11.843822479248047
987.0,2.6037652492523193,5.893510818481445
988.0,2.6037652492523193,5.893510818481445
989.0,1.9352195262908936,4.298892974853516
990.0,2.6002702713012695,5.901656627655029
991.0,2.6002702713012695,5.901656627655029
992.0,2.6002702713012695,5.901656627655029
993.0,2.6002702713012695,5.901656627655029
994.0,1.6411246061325073,13.512752532958984
995.0,2.0522613525390625,6.274151802062988
996.0,1.6672800779342651,13.061570167541504
997.0,0.9293917417526245,5.949541091918945
998.0,1.3539069890975952,15.204261779785156
999.0,2.139148712158203,9.504642486572266
1000.0,0.2752981185913086,12.317824363708496
1001.0,2.1396126747131348,9.500463485717773
1002.0,2.946847438812256,12.586298942565918
1003.0,2.056701183319092,6.232510566711426
1004.0,1.6697837114334106,13.03040885925293
1005.0,0.3076980710029602,10.961276054382324
1006.0,0.3076980710029602,10.961276054382324
1007.0,0.3076980710029602,10.961276054382324
1008.0,0.3076980710029602,10.961276054382324
1009.0,1.590285062789917,11.956991195678711
1010.0,2.9576311111450195,10.584224700927734
1011.0,0.31074821949005127,10.906176567077637
1012.0,0.31074821949005127,10.906176567077637
1013.0,1.8712291717529297,4.138622760772705
1014.0,1.51004159450531,11.180235862731934
1015.0,0.9932044148445129,13.021737098693848
1016.0,0.9932044148445129,13.021737098693848
1017.0,2.939176321029663,12.565077781677246
1018.0,1.592152714729309,11.980877876281738
1019.0,2.888329029083252,13.744717597961426
1020.0,2.888329029083252,13.744717597961426
1021.0,1.2110304832458496,11.13031005859375
1022.0,1.2110304832458496,11.13031005859375
1023.0,2.8025054931640625,10.43641471862793
1024.0,2.8025054931640625,10.43641471862793
1025.0,2.8037109375,10.438338279724121
1026.0,2.8037109375,10.438338279724121
1027.0,1.034116506576538,11.806802749633789
1028.0,1.034116506576538,11.806802749633789
1029.0,1.0341423749923706,11.807602882385254
1030.0,1.0341423749923706,11.807602882385254
1031.0,2.7400877475738525,13.447274208068848
1032.0,1.5571273565292358,6.8792219161987305
1033.0,1.8318190574645996,1.8628606796264648
1034.0,2.1155357360839844,9.715489387512207
1035.0,2.1155357360839844,9.715489387512207
1036.0,2.054053783416748,7.297066688537598
1037.0,1.8921988010406494,4.264502048492432
1038.0,2.9159083366394043,12.416459083557129
1039.0,1.558737874031067,13.171870231628418
1040.0,1.5366474390029907,11.317444801330566
1041.0,1.2438491582870483,10.176894187927246
1042.0,1.2438859939575195,10.177312850952148
1043.0,1.2150025367736816,10.993556022644043
1044.0,1.2150025367736816,10.993556022644043
1045.0,1.8901989459991455,4.263848304748535
1046.0,2.6909663677215576,10.612048149108887
1047.0,1.5347005128860474,11.317684173583984
1048.0,1.877010464668274,10.189817428588867
1049.0,1.8047622442245483,11.25387954711914
1050.0,2.0030477046966553,14.212419509887695
1051.0,2.0030477046966553,14.212419509887695
1052.0,1.1613209247589111,3.8294899463653564
1053.0,1.1620920896530151,3.8314132690429688
1054.0,1.0074058771133423,12.162031173706055
1055.0,2.128612518310547,6.053139686584473
1056.0,2.128612518310547,6.053139686584473
1057.0,1.4551761150360107,7.736550331115723
1058.0,1.4524060487747192,7.715205192565918
1059.0,1.8270256519317627,11.265678405761719
1060.0,1.1675869226455688,3.825770616531372
1061.0,1.1485064029693604,14.111361503601074
1062.0,1.1488829851150513,14.112595558166504
1063.0,1.3206983804702759,16.669275283813477
1064.0,1.3058329820632935,16.647930145263672
1065.0,1.1554330587387085,14.108458518981934
1066.0,2.6873815059661865,10.589028358459473
1067.0,2.6873815059661865,10.589028358459473
1068.0,2.046548843383789,10.416650772094727
1069.0,1.0068734884262085,9.887591361999512
1070.0,1.0068734884262085,9.887591361999512
1071.0,1.3141119480133057,9.816978454589844
1072.0,1.3142082691192627,9.817778587341309
1073.0,3.5389580726623535,13.629125595092773
1074.0,1.6039509773254395,10.564741134643555
1075.0,3.2574965953826904,13.494149208068848
1076.0,2.2269864082336426,13.405411720275879
1077.0,1.6047805547714233,10.56008529663086
1078.0,1.8468233346939087,10.025777816772461
1079.0,1.645438551902771,10.677023887634277
1080.0,1.645438551902771,10.677023887634277
1081.0,1.4278427362442017,11.003893852233887
1082.0,1.4278427362442017,11.003893852233887
1083.0,1.6463749408721924,10.672368049621582
1084.0,1.6463749408721924,10.672368049621582
1085.0,1.6655657291412354,10.121585845947266
1086.0,1.4248377084732056,10.95474624633789
1087.0,1.4248377084732056,10.95474624633789
1088.0,1.8418067693710327,9.893606185913086
1089.0,1.843540906906128,9.89440631866455
1090.0,1.6205488443374634,10.114574432373047
1091.0,1.7911770343780518,7.794317722320557
1092.0,1.1846058368682861,9.575366973876953
1093.0,1.1847835779190063,9.575787544250488
1094.0,1.243670105934143,11.033387184143066
1095.0,1.243670105934143,11.033387184143066
1096.0,1.7927144765853882,7.712977886199951
1097.0,1.1853218078613281,10.767487525939941
1098.0,1.1853218078613281,10.767487525939941
1099.0,1.469834804534912,8.417647361755371
1100.0,1.5623650550842285,10.366323471069336
1101.0,2.683345317840576,10.351227760314941
1102.0,0.503781795501709,10.808113098144531
1103.0,0.503781795501709,10.808113098144531
1104.0,0.5004944205284119,10.779801368713379
1105.0,0.6632775068283081,9.192972183227539
1106.0,1.0250794887542725,11.382523536682129
1107.0,1.02521550655365,11.382942199707031
1108.0,1.4505985975265503,8.51736831665039
1109.0,1.1370857954025269,9.738977432250977
1110.0,1.1370857954025269,9.738977432250977
1111.0,2.7853567600250244,10.483242988586426
1112.0,2.7853567600250244,10.483242988586426
1113.0,2.2706634998321533,8.953777313232422
1114.0,2.954331636428833,11.888144493103027
1115.0,0.778038501739502,8.794787406921387
1116.0,1.8491240739822388,9.689780235290527
1117.0,1.0339418649673462,10.388659477233887
