Unnamed: 0,x_index_info,x_index_unlabeled,pred,y_unlabeled,std,pred-std,pred+std,absolute_deviation
228,Piperidine-Ph-Ph,682,28.149080276489254,29.77660452,2.1001782417297363,26.04890251159668,30.24925804138184,1.627524243510745
4987,0-H-H,5445,-24.46773147583008,-23.4,1.283882737159729,-25.75161361694336,-23.1838493347168,1.067731475830083
292,Piperidine-C4H3S-tBu,747,27.22154235839844,28.50966183,5.493716239929199,21.72782516479492,32.71525955200195,1.2881194716015578
345,Piperidine-C4H3S-iPr,800,25.689716339111328,28.48205139,5.405868053436279,20.28384780883789,31.09558486938477,2.7923350508886706
958,Piperidine-C4H3S-C4H3O,1415,20.46552085876465,28.21159458,5.357654571533203,15.107866287231444,25.82317543029785,7.746073721235351
